8321.0,118.76685533415844,300000,BubbleSortBestCase - 0
8570.0,128.18947853880002,300000,BubbleSortBestCase - 1
6919.0,100.24797374959996,300000,BubbleSortBestCase - 2
7004.0,99.43566661980198,300000,BubbleSortBestCase - 3
7081.0,100.63594231811881,300000,BubbleSortBestCase - 4
7122.0,99.90009959000001,300000,BubbleSortBestCase - 5
7151.0,99.65402595564356,300000,BubbleSortBestCase - 6
7200.0,98.5683458648,300000,BubbleSortBestCase - 7
7237.0,100.2587600248,300000,BubbleSortBestCase - 8
7241.0,98.84396069514848,300000,BubbleSortBestCase - 9
452.0,4.4878958186,75000,BubbleSortBestCase - 0
454.0,5.7821056208,75000,BubbleSortBestCase - 1
451.0,4.9409997976,75000,BubbleSortBestCase - 2
452.0,4.617968847425742,75000,BubbleSortBestCase - 3
454.0,5.763412525841584,75000,BubbleSortBestCase - 4
449.0,5.161270331000001,75000,BubbleSortBestCase - 5
456.0,4.477348283366337,75000,BubbleSortBestCase - 6
453.0,4.549316643168317,75000,BubbleSortBestCase - 7
451.0,5.322349297920793,75000,BubbleSortBestCase - 8
452.0,5.0561550426,75000,BubbleSortBestCase - 9
3215.0,43.31207227623762,200000,BubbleSortBestCase - 0
3226.0,43.00139526386138,200000,BubbleSortBestCase - 1
3231.0,42.72432693249999,200000,BubbleSortBestCase - 2
3228.0,42.9580077040594,200000,BubbleSortBestCase - 3
3236.0,43.54737262000001,200000,BubbleSortBestCase - 4
3243.0,42.887295646000005,200000,BubbleSortBestCase - 5
3253.0,42.6085217082,200000,BubbleSortBestCase - 6
3249.0,42.632241522277226,200000,BubbleSortBestCase - 7
3244.0,42.402077441089105,200000,BubbleSortBestCase - 8
3235.0,44.017266000700005,200000,BubbleSortBestCase - 9
52.0,0.0,25000,BubbleSortBestCase - 0
51.0,0.0,25000,BubbleSortBestCase - 1
51.0,0.0,25000,BubbleSortBestCase - 2
51.0,0.0,25000,BubbleSortBestCase - 3
51.0,0.0,25000,BubbleSortBestCase - 4
50.0,0.0,25000,BubbleSortBestCase - 5
52.0,0.992185,25000,BubbleSortBestCase - 6
52.0,0.0,25000,BubbleSortBestCase - 7
52.0,0.0,25000,BubbleSortBestCase - 8
50.0,0.0,25000,BubbleSortBestCase - 9
801.0,9.669949405247525,100000,BubbleSortBestCase - 0
805.0,10.165546552376238,100000,BubbleSortBestCase - 1
806.0,10.098366596,100000,BubbleSortBestCase - 2
811.0,10.357033190000003,100000,BubbleSortBestCase - 3
806.0,9.1763048976,100000,BubbleSortBestCase - 4
807.0,9.524501970000001,100000,BubbleSortBestCase - 5
809.0,9.819631664400001,100000,BubbleSortBestCase - 6
808.0,9.884643219207922,100000,BubbleSortBestCase - 7
806.0,10.191288858613863,100000,BubbleSortBestCase - 8
807.0,10.3031164028,100000,BubbleSortBestCase - 9
202.0,0.8333655084999998,50000,BubbleSortBestCase - 0
200.0,1.3585324619999999,50000,BubbleSortBestCase - 1
202.0,1.6326961006930694,50000,BubbleSortBestCase - 2
200.0,1.59186547009901,50000,BubbleSortBestCase - 3
200.0,0.6363911190099011,50000,BubbleSortBestCase - 4
200.0,1.0342790209900992,50000,BubbleSortBestCase - 5
199.0,1.4585173663366338,50000,BubbleSortBestCase - 6
205.0,1.6323339745,50000,BubbleSortBestCase - 7
200.0,1.6365015589999998,50000,BubbleSortBestCase - 8
205.0,0.7378497279999999,50000,BubbleSortBestCase - 9
13158.0,201.99006975,400000,BubbleSortBestCase - 0
13505.0,214.45966073960005,400000,BubbleSortBestCase - 1
13806.0,205.9394764769307,400000,BubbleSortBestCase - 2
13591.0,194.55974233297025,400000,BubbleSortBestCase - 3
13170.0,183.5919707714,400000,BubbleSortBestCase - 4
13182.0,183.55858012290005,400000,BubbleSortBestCase - 5
13199.0,182.06957497800005,400000,BubbleSortBestCase - 6
13165.0,182.03449904396032,400000,BubbleSortBestCase - 7
13222.0,182.88495986010008,400000,BubbleSortBestCase - 8
13215.0,183.582022839505,400000,BubbleSortBestCase - 9
3682.0,51.69120218217821,75000,BubbleSortWorstCase - 0
730.0,9.410104262800001,75000,BubbleSortWorstCase - 1
731.0,8.781688594,75000,BubbleSortWorstCase - 2
732.0,8.896749347500002,75000,BubbleSortWorstCase - 3
729.0,8.871567119999998,75000,BubbleSortWorstCase - 4
731.0,8.898005808613862,75000,BubbleSortWorstCase - 5
729.0,8.82813468,75000,BubbleSortWorstCase - 6
729.0,8.699949745940593,75000,BubbleSortWorstCase - 7
726.0,8.756902883,75000,BubbleSortWorstCase - 8
726.0,8.638120954257426,75000,BubbleSortWorstCase - 9
389.0,3.9794632040000004,25000,BubbleSortWorstCase - 0
82.0,0.0,25000,BubbleSortWorstCase - 1
81.0,0.0,25000,BubbleSortWorstCase - 2
82.0,0.0,25000,BubbleSortWorstCase - 3
81.0,0.0,25000,BubbleSortWorstCase - 4
81.0,0.0,25000,BubbleSortWorstCase - 5
81.0,0.0,25000,BubbleSortWorstCase - 6
81.0,0.0,25000,BubbleSortWorstCase - 7
81.0,0.0,25000,BubbleSortWorstCase - 8
82.0,0.0,25000,BubbleSortWorstCase - 9
24350.0,330.01048159120023,200000,BubbleSortWorstCase - 0
5961.0,84.17046862770003,200000,BubbleSortWorstCase - 1
5178.0,72.23997695320001,200000,BubbleSortWorstCase - 2
5189.0,73.81606039039998,200000,BubbleSortWorstCase - 3
5193.0,72.20915323119999,200000,BubbleSortWorstCase - 4
5202.0,73.46541288079209,200000,BubbleSortWorstCase - 5
5192.0,71.95445479159999,200000,BubbleSortWorstCase - 6
5208.0,71.96293052399999,200000,BubbleSortWorstCase - 7
5537.0,69.85490509891089,200000,BubbleSortWorstCase - 8
5529.0,70.07179135679998,200000,BubbleSortWorstCase - 9
100926.0,1344.9883579460386,400000,BubbleSortWorstCase - 0
22239.0,290.8597073876,400000,BubbleSortWorstCase - 1
22274.0,289.0095086292002,400000,BubbleSortWorstCase - 2
22548.0,298.3450276180002,400000,BubbleSortWorstCase - 3
22276.0,290.88972747500003,400000,BubbleSortWorstCase - 4
22305.0,288.54914967459996,400000,BubbleSortWorstCase - 5
22319.0,289.4130197768001,400000,BubbleSortWorstCase - 6
22386.0,290.28014191359983,400000,BubbleSortWorstCase - 7
22383.0,286.3820574570001,400000,BubbleSortWorstCase - 8
22373.0,287.57610480009896,400000,BubbleSortWorstCase - 9
1578.0,20.3543525672,50000,BubbleSortWorstCase - 0
344.0,3.703513157227723,50000,BubbleSortWorstCase - 1
343.0,2.7412040431683167,50000,BubbleSortWorstCase - 2
342.0,2.9405184948,50000,BubbleSortWorstCase - 3
341.0,3.888138833267327,50000,BubbleSortWorstCase - 4
342.0,3.4163456464,50000,BubbleSortWorstCase - 5
342.0,3.0623021867,50000,BubbleSortWorstCase - 6
340.0,2.817978568019802,50000,BubbleSortWorstCase - 7
341.0,3.6863201156,50000,BubbleSortWorstCase - 8
342.0,2.7001218468,50000,BubbleSortWorstCase - 9
57079.0,748.0761155292005,300000,BubbleSortWorstCase - 0
12558.0,155.312791325,300000,BubbleSortWorstCase - 1
12507.0,157.56959406000001,300000,BubbleSortWorstCase - 2
12512.0,158.73261414310002,300000,BubbleSortWorstCase - 3
12476.0,158.28755556800002,300000,BubbleSortWorstCase - 4
12496.0,156.5447006269307,300000,BubbleSortWorstCase - 5
12493.0,159.01548078500002,300000,BubbleSortWorstCase - 6
12479.0,157.9655444798019,300000,BubbleSortWorstCase - 7
12479.0,160.13089886479992,300000,BubbleSortWorstCase - 8
12475.0,158.04885537049506,300000,BubbleSortWorstCase - 9
6315.0,82.13922897999998,100000,BubbleSortWorstCase - 0
1387.0,17.00050999930693,100000,BubbleSortWorstCase - 1
1385.0,16.209922186,100000,BubbleSortWorstCase - 2
1382.0,16.56480800029703,100000,BubbleSortWorstCase - 3
1381.0,17.082697803267326,100000,BubbleSortWorstCase - 4
1387.0,15.685549812079207,100000,BubbleSortWorstCase - 5
1385.0,16.8281542971,100000,BubbleSortWorstCase - 6
1386.0,16.970326684099998,100000,BubbleSortWorstCase - 7
1382.0,17.212018483663364,100000,BubbleSortWorstCase - 8
1382.0,16.065812359009904,100000,BubbleSortWorstCase - 9
