12.0,0.0,100000,CountingSortBestCase - 0
0.0,0.0,100000,CountingSortBestCase - 1
0.0,0.0,100000,CountingSortBestCase - 2
0.0,0.0,100000,CountingSortBestCase - 3
0.0,0.0,100000,CountingSortBestCase - 4
4.0,0.0,1000000,CountingSortBestCase - 0
3.0,0.0,1000000,CountingSortBestCase - 1
2.0,0.0,1000000,CountingSortBestCase - 2
2.0,0.0,1000000,CountingSortBestCase - 3
2.0,0.0,1000000,CountingSortBestCase - 4
0.0,0.0,200000,CountingSortBestCase - 0
0.0,0.0,200000,CountingSortBestCase - 1
0.0,0.0,200000,CountingSortBestCase - 2
0.0,0.31103600000000003,100000,CountingSortBestCase - 0
0.0,0.0,100000,CountingSortBestCase - 1
0.0,2.32254,100000,CountingSortBestCase - 2
0.0,0.0,100000,CountingSortBestCase - 3
0.0,0.0,100000,CountingSortBestCase - 4
4.0,0.0,1000000,CountingSortBestCase - 0
0.0,0.0,1000000,CountingSortBestCase - 1
2.0,0.0,1000000,CountingSortBestCase - 2
2.0,0.0,1000000,CountingSortBestCase - 3
2.0,0.0,1000000,CountingSortBestCase - 4
16.0,0.0,200000,CountingSortBestCase - 0
0.0,0.0,200000,CountingSortBestCase - 1
0.0,0.0,200000,CountingSortBestCase - 2
0.0,0.0,200000,CountingSortBestCase - 3
0.0,0.0,200000,CountingSortBestCase - 4
0.0,0.0,25000,CountingSortBestCase - 0
0.0,0.0,25000,CountingSortBestCase - 1
0.0,0.0,25000,CountingSortBestCase - 2
0.0,0.0,25000,CountingSortBestCase - 3
0.0,0.0,25000,CountingSortBestCase - 4
0.0,0.0,300000,CountingSortBestCase - 0
0.0,0.0,300000,CountingSortBestCase - 1
0.0,0.0,300000,CountingSortBestCase - 2
0.0,0.0,300000,CountingSortBestCase - 3
0.0,0.0,300000,CountingSortBestCase - 4
0.0,0.0,400000,CountingSortBestCase - 0
0.0,0.0,400000,CountingSortBestCase - 1
0.0,0.0,400000,CountingSortBestCase - 2
0.0,0.0,400000,CountingSortBestCase - 3
0.0,0.0,400000,CountingSortBestCase - 4
0.0,0.0,50000,CountingSortBestCase - 0
0.0,0.0,50000,CountingSortBestCase - 1
0.0,0.0,50000,CountingSortBestCase - 2
0.0,0.0,50000,CountingSortBestCase - 3
0.0,0.0,50000,CountingSortBestCase - 4
2.0,0.0,500000,CountingSortBestCase - 0
2.0,0.0,500000,CountingSortBestCase - 1
2.0,0.0,500000,CountingSortBestCase - 2
0.0,0.0,500000,CountingSortBestCase - 3
2.0,0.0,500000,CountingSortBestCase - 4
2.0,0.0,600000,CountingSortBestCase - 0
2.0,0.0,600000,CountingSortBestCase - 1
2.0,0.0,600000,CountingSortBestCase - 2
2.0,0.0,600000,CountingSortBestCase - 3
2.0,0.0,600000,CountingSortBestCase - 4
2.0,0.0,700000,CountingSortBestCase - 0
2.0,0.0,700000,CountingSortBestCase - 1
2.0,1.55667,700000,CountingSortBestCase - 2
2.0,0.0,700000,CountingSortBestCase - 3
2.0,0.0,700000,CountingSortBestCase - 4
0.0,0.0,75000,CountingSortBestCase - 0
0.0,0.0,75000,CountingSortBestCase - 1
0.0,0.0,75000,CountingSortBestCase - 2
0.0,0.0,75000,CountingSortBestCase - 3
0.0,0.0,75000,CountingSortBestCase - 4
2.0,0.0,800000,CountingSortBestCase - 0
2.0,0.0,800000,CountingSortBestCase - 1
2.0,0.0,800000,CountingSortBestCase - 2
2.0,0.0,800000,CountingSortBestCase - 3
2.0,0.0,800000,CountingSortBestCase - 4
2.0,0.0,900000,CountingSortBestCase - 0
2.0,0.0,900000,CountingSortBestCase - 1
2.0,0.0,900000,CountingSortBestCase - 2
2.0,0.0,900000,CountingSortBestCase - 3
2.0,0.0,900000,CountingSortBestCase - 4
